ticket_id,user_id,issue_category,priority,resolution_time_hours,satisfaction_score
48962,48962,Technical,Low,5.2,4.8
48963,48963,Feature Request,Low,3.5,4.7
48964,48964,Feature Request,Low,1.6,5
48965,48965,Feature Request,Medium,9.1,5
48966,48966,Technical,High,7,5
48967,48967,Bug,Low,5.9,5
48968,48968,Billing,Medium,1,5
48969,48969,Billing,Low,5.3,4.8
48970,48970,Technical,Low,3,5
48971,48971,Feature Request,Medium,1.3,4.9
48972,48972,Billing,Medium,10.4,5
48973,48973,Billing,Low,46.1,3.1
48974,48974,Feature Request,Low,6.6,5
48975,48975,Billing,Low,15.2,4.9
48976,48976,Feature Request,Low,5.5,5
48977,48977,Bug,Medium,5.6,5
48978,48978,Billing,Low,1.6,5
48979,48979,Technical,Medium,25.4,4.1
48980,48980,Feature Request,High,8.1,5
48981,48981,Feature Request,Low,7,4.2
48982,48982,Technical,Medium,23.7,4.3
48983,48983,Bug,High,19,4.5
48984,48984,Feature Request,High,2,4.9
48985,48985,Feature Request,High,1,5
48986,48986,Technical,High,5.1,4.2
48987,48987,Technical,High,37.7,3.2
48988,48988,Feature Request,Medium,15.9,4.3
48989,48989,Bug,High,12.7,5
48990,48990,Technical,Medium,3.3,5
48991,48991,Billing,Low,44.4,3.2
48992,48992,Feature Request,Low,6.2,5
48993,48993,Billing,Medium,59.2,2.5
48994,48994,Billing,Medium,35.5,4.1
48995,48995,Feature Request,High,3.1,5
48996,48996,Billing,Medium,28.1,3.5
48997,48997,Feature Request,Medium,1,5
48998,48998,Technical,Low,24.6,3.7
48999,48999,Bug,Medium,2,5
49000,49000,Bug,Medium,50.8,3
49001,49001,Feature Request,Medium,6.7,5
49002,49002,Bug,High,13,5
49003,49003,Billing,High,1,5
49004,49004,Feature Request,Medium,3.2,4.7
49005,49005,Technical,Low,19.8,4.9
49006,49006,Technical,High,15.9,3.6
49007,49007,Billing,High,17.7,4.4
49008,49008,Bug,High,21.4,4.8
49009,49009,Bug,High,54.2,2.9
49010,49010,Feature Request,High,24,4.5
49011,49011,Technical,High,10.3,4.6
49012,49012,Feature Request,High,11.2,3.5
49013,49013,Technical,Low,16.7,5
49014,49014,Bug,Low,32.3,4.3
49015,49015,Feature Request,High,1.3,4.3
49016,49016,Feature Request,Medium,25.8,4.1
49017,49017,Billing,Medium,13.3,3.6
49018,49018,Feature Request,High,39.4,3.5
49019,49019,Billing,Low,37.4,2.8
49020,49020,Bug,Medium,13.9,4.8
49021,49021,Feature Request,Low,25.7,3.6
49022,49022,Bug,Medium,24.3,4.4
49023,49023,Bug,High,3.4,5
49024,49024,Bug,High,8.5,5
49025,49025,Billing,High,18.4,4.6
49026,49026,Billing,Low,24.3,4.3
49027,49027,Bug,Low,6.3,4.2
49028,49028,Technical,High,1.2,4.8
49029,49029,Feature Request,Low,8.6,4.4
49030,49030,Bug,Low,1.3,5
49031,49031,Bug,Medium,25.1,3.1
49032,49032,Bug,High,41.4,3.9
49033,49033,Feature Request,Medium,12.4,4.7
49034,49034,Feature Request,Medium,13.9,4.5
49035,49035,Billing,High,10.3,3.8
49036,49036,Billing,High,21.2,4.6
49037,49037,Billing,High,16.3,4.4
49038,49038,Technical,Low,8.2,5
49039,49039,Bug,Medium,26.9,4.5
49040,49040,Billing,Medium,8.8,5
49041,49041,Billing,Medium,1,4
49042,49042,Feature Request,Low,11.8,5
49043,49043,Billing,High,3,5
49044,49044,Technical,Low,17.5,4.5
49045,49045,Billing,Low,23.1,3.9
49046,49046,Billing,Medium,2,5
49047,49047,Feature Request,Medium,16.1,4.8
49048,49048,Technical,Low,25.9,4.5
49049,49049,Technical,High,10.5,4.8
49050,49050,Feature Request,Low,8.9,5
49051,49051,Bug,Low,1,5
49052,49052,Billing,High,8.9,5
49053,49053,Feature Request,Low,21.9,4.8
49054,49054,Bug,High,1,5
49055,49055,Feature Request,High,1,5
49056,49056,Billing,High,23.2,2.9
49057,49057,Billing,Medium,12.6,4.6
49058,49058,Billing,Low,8.1,4.9
49059,49059,Technical,High,4,5
49060,49060,Billing,Low,10,5
49061,49061,Technical,Medium,4.4,5
49062,49062,Technical,High,22.6,4.8
49063,49063,Feature Request,Low,3.9,5
49064,49064,Technical,Medium,6,5
49065,49065,Bug,Medium,9.6,3.6
49066,49066,Bug,High,13.2,5
49067,49067,Technical,Medium,6,5
49068,49068,Feature Request,Low,10,5
49069,49069,Bug,Medium,1,5
49070,49070,Bug,Medium,16.2,4.6
49071,49071,Feature Request,Medium,28.6,3.3
49072,49072,Bug,Medium,15.9,3.2
49073,49073,Feature Request,Medium,9.7,4.5
49074,49074,Feature Request,High,12,4.2
49075,49075,Technical,Low,17.7,4.9
49076,49076,Billing,Medium,1,5
49077,49077,Bug,Low,1,4.3
49078,49078,Bug,Medium,10.3,4.3
49079,49079,Technical,Medium,13.6,4.4
49080,49080,Billing,High,41.8,2.3
49081,49081,Billing,Medium,1.4,5
49082,49082,Technical,High,7.6,4.4
49083,49083,Bug,High,4.7,5
49084,49084,Feature Request,High,8.6,5
49085,49085,Feature Request,Low,22.6,4
49086,49086,Billing,High,6.5,4.3
49087,49087,Feature Request,Medium,8.7,3.9
49088,49088,Technical,High,6.1,4.1
49089,49089,Feature Request,High,6,4
49090,49090,Feature Request,Low,15.3,4.4
49091,49091,Billing,Medium,7.8,4.7
49092,49092,Feature Request,Medium,17.7,4.9
49093,49093,Bug,Medium,10.9,4.6
49094,49094,Billing,Medium,20.6,4.3
49095,49095,Technical,High,6.7,5
49096,49096,Billing,High,6.2,4.7
49097,49097,Feature Request,Medium,18.9,4
49098,49098,Bug,Low,4.6,4.9
49099,49099,Technical,High,2.1,5
49100,49100,Feature Request,Medium,26.4,4
49101,49101,Billing,Medium,6.1,3.8
49102,49102,Technical,High,11.4,3.8
49103,49103,Billing,Medium,2,4.9
49104,49104,Billing,Low,31,3.6
49105,49105,Technical,Medium,11.1,5
49106,49106,Bug,Low,9.1,4.8
49107,49107,Technical,Low,2.2,5
49108,49108,Feature Request,Low,13.2,3.7
49109,49109,Feature Request,Low,13.1,5
49110,49110,Bug,Low,7.4,5
49111,49111,Feature Request,High,6.5,5
49112,49112,Bug,Medium,4.7,5
49113,49113,Technical,High,5.8,4.7
49114,49114,Bug,Medium,14.2,5
49115,49115,Technical,Low,19.5,4.9
49116,49116,Bug,Medium,6.8,5
49117,49117,Technical,Low,1,5
49118,49118,Billing,High,12.5,4.9
49119,49119,Feature Request,Medium,20.9,4.9
49120,49120,Feature Request,Medium,13.4,3.9
49121,49121,Bug,High,5.9,5
49122,49122,Feature Request,Low,21.9,3.9
49123,49123,Feature Request,Low,35.4,4
49124,49124,Billing,Low,3.5,4.9
49125,49125,Billing,High,23.4,3.1
49126,49126,Feature Request,High,1,5
49127,49127,Billing,Low,3.8,5
49128,49128,Technical,High,6.6,5
49129,49129,Billing,Medium,1,5
49130,49130,Technical,High,1.5,5
49131,49131,Technical,Medium,16.2,3.6
49132,49132,Billing,Low,1.8,4.5
49133,49133,Bug,Medium,6.3,5
49134,49134,Feature Request,Medium,1.6,4.9
49135,49135,Feature Request,Low,5.2,5
49136,49136,Bug,Medium,2.5,5
49137,49137,Billing,Low,1,5
49138,49138,Bug,Low,2.6,5
49139,49139,Billing,Medium,4.1,5
49140,49140,Feature Request,High,1,4.7
49141,49141,Technical,Medium,10.4,4.5
49142,49142,Technical,High,38.7,3.8
49143,49143,Feature Request,Low,9.1,5
49144,49144,Bug,Low,37.9,3.5
49145,49145,Feature Request,High,20.7,4.9
49146,49146,Bug,Low,9.4,5
49147,49147,Bug,Medium,11.5,5
49148,49148,Bug,Low,1,5
49149,49149,Technical,High,3.7,5
49150,49150,Technical,Medium,42.3,3.3
49151,49151,Bug,Low,7.2,5
49152,49152,Technical,Medium,6.5,5
49153,49153,Technical,Medium,7.2,5
49154,49154,Feature Request,Low,18.3,4.8
49155,49155,Billing,High,32.3,3.6
49156,49156,Bug,Low,5.6,5
49157,49157,Bug,Low,22,4.2
49158,49158,Bug,Medium,3.8,4.9
49159,49159,Feature Request,Low,4.7,5
49160,49160,Technical,Low,17.5,4.5
49161,49161,Bug,Medium,9,4.5
49162,49162,Billing,High,16.9,3.4
49163,49163,Billing,High,1.2,5
49164,49164,Technical,Low,15.1,5
49165,49165,Feature Request,High,52.9,2.4
49166,49166,Billing,Medium,26,4.1
49167,49167,Technical,Low,25.2,4
49168,49168,Bug,Medium,3.4,5
49169,49169,Bug,Medium,12.5,4.8
49170,49170,Billing,Medium,9.1,4.7
49171,49171,Bug,Medium,6,5
49172,49172,Bug,High,9.2,4.9
49173,49173,Feature Request,High,9.3,4.1
49174,49174,Feature Request,High,1.1,5
49175,49175,Technical,High,28.9,3.9
49176,49176,Technical,Low,11,5
49177,49177,Bug,Medium,3.1,4.2
49178,49178,Billing,Low,1.1,4.9
49179,49179,Feature Request,Medium,8.1,5
49180,49180,Billing,High,14.5,4.2
49181,49181,Technical,Medium,12.6,3.6
49182,49182,Technical,Low,9.2,5
49183,49183,Technical,Low,16.8,4.3
49184,49184,Bug,High,9.6,5
49185,49185,Technical,High,5.6,4.4
49186,49186,Bug,Low,18.4,3.3
49187,49187,Feature Request,High,13.2,4.9
49188,49188,Technical,Low,24.4,4.1
49189,49189,Bug,Low,30.5,3.7
49190,49190,Feature Request,Low,13.4,3.9
49191,49191,Billing,Low,1.1,5
49192,49192,Feature Request,High,9.3,5
49193,49193,Technical,Low,48.4,2.9
49194,49194,Billing,Medium,3.5,5
49195,49195,Feature Request,High,5.6,5
49196,49196,Technical,Low,33,3.8
49197,49197,Bug,High,19.6,4.5
49198,49198,Technical,Low,1.3,5
49199,49199,Billing,Low,1,5
49200,49200,Bug,High,4,5
49201,49201,Billing,Medium,12.9,5
49202,49202,Billing,Low,1,5
49203,49203,Billing,Medium,14.8,5
49204,49204,Feature Request,Medium,10.4,3.6
49205,49205,Billing,High,29.7,3.7
49206,49206,Bug,Medium,17.4,4.8
49207,49207,Bug,Low,2,5
49208,49208,Feature Request,Low,4,5
49209,49209,Technical,High,11.5,4.3
49210,49210,Billing,Low,1.8,5
49211,49211,Feature Request,Low,2.5,5
49212,49212,Bug,High,13.1,5
49213,49213,Billing,Low,1,5
49214,49214,Billing,Low,9.2,4.7
49215,49215,Billing,High,28.8,4.5
49216,49216,Feature Request,High,5.7,5
49217,49217,Technical,Low,1,5
49218,49218,Technical,Low,2.6,5
49219,49219,Bug,Medium,1.6,5
49220,49220,Technical,Medium,18.8,4.2
49221,49221,Feature Request,High,2.9,5
49222,49222,Feature Request,Low,6.9,5
49223,49223,Technical,Medium,1.7,5
49224,49224,Billing,Low,7.2,4.9
49225,49225,Feature Request,High,13.1,5
49226,49226,Bug,High,17.8,4.6
49227,49227,Billing,Low,1,5
49228,49228,Bug,Low,22.1,4.9
49229,49229,Billing,Low,12,4.7
49230,49230,Bug,High,3,5
49231,49231,Bug,Low,15,5
49232,49232,Billing,High,1.7,5
49233,49233,Technical,High,14.8,4.8
49234,49234,Bug,Medium,9.7,5
49235,49235,Bug,Medium,13.7,4.4
49236,49236,Bug,Medium,15,5
49237,49237,Bug,Medium,12.3,4.9
49238,49238,Bug,High,3.9,5
49239,49239,Technical,Low,3.5,5
49240,49240,Billing,Low,3.8,4
49241,49241,Billing,High,23.4,3.3
49242,49242,Technical,Medium,15.8,5
49243,49243,Technical,Medium,6.6,5
49244,49244,Bug,Medium,3.5,4.2
49245,49245,Billing,High,4.7,5
49246,49246,Feature Request,Low,13.9,3.9
49247,49247,Feature Request,High,44.7,2.7
49248,49248,Billing,High,4,5
49249,49249,Billing,High,13.6,5
49250,49250,Feature Request,Medium,4.1,5
49251,49251,Billing,Medium,33.6,4.3
49252,49252,Billing,Medium,1,5
49253,49253,Billing,Medium,8,4
49254,49254,Technical,Medium,6.6,4.1
49255,49255,Technical,Medium,14.3,4.4
49256,49256,Bug,Medium,9.4,5
49257,49257,Feature Request,Low,4.6,5
49258,49258,Billing,High,10.8,5
49259,49259,Bug,Low,4.1,5
49260,49260,Billing,Medium,3.6,5
49261,49261,Billing,Medium,3.8,4.7
49262,49262,Technical,Medium,5.2,4.2
49263,49263,Billing,High,11.2,3.8
49264,49264,Technical,Medium,30.4,4.3
49265,49265,Bug,Low,13.1,4.7
49266,49266,Billing,High,11.8,3.5
49267,49267,Billing,Low,11.4,4.5
49268,49268,Technical,Low,31.5,4
49269,49269,Bug,Medium,1,5
49270,49270,Feature Request,High,6.9,5
49271,49271,Technical,Low,11.1,5
49272,49272,Bug,High,22.7,4.5
49273,49273,Billing,Low,14,4.5
49274,49274,Technical,Medium,2.6,5
49275,49275,Feature Request,High,1.1,5
49276,49276,Feature Request,Low,10.8,4.5
49277,49277,Feature Request,Medium,66.9,2.4
49278,49278,Technical,Low,27.5,3.5
49279,49279,Bug,Medium,11.6,3.8
49280,49280,Feature Request,Medium,1.3,5
49281,49281,Billing,High,23.5,4.7
49282,49282,Bug,High,7.5,4.8
49283,49283,Billing,Low,3.7,5
49284,49284,Billing,Low,3.5,5
49285,49285,Bug,Medium,4.6,4
49286,49286,Feature Request,Low,3.8,4
49287,49287,Bug,High,8.7,3.6
49288,49288,Feature Request,High,6.2,5
49289,49289,Billing,Low,10.6,4.2
49290,49290,Technical,Low,17.3,4.2
49291,49291,Technical,Medium,39.8,2
49292,49292,Technical,Medium,5.9,4.5
49293,49293,Billing,High,1.7,5
49294,49294,Feature Request,Medium,5.2,5
49295,49295,Feature Request,High,3.6,5
49296,49296,Feature Request,Medium,8.7,5
49297,49297,Bug,Medium,25.9,4.6
49298,49298,Bug,Low,1,4.6
49299,49299,Feature Request,Low,9.1,5
49300,49300,Bug,High,2.9,3.9
49301,49301,Feature Request,Medium,12.9,4.3
49302,49302,Feature Request,Low,9.9,4.7
49303,49303,Billing,Low,30.4,3.9
49304,49304,Billing,High,10.7,3.8
49305,49305,Bug,Low,11.6,5
49306,49306,Bug,High,3,4.8
49307,49307,Technical,High,2.4,5
49308,49308,Technical,Low,5.9,5
49309,49309,Billing,Medium,33.1,3.7
49310,49310,Feature Request,Low,9.3,5
49311,49311,Feature Request,High,2.5,5
49312,49312,Feature Request,High,20.6,4.9
49313,49313,Bug,High,1.5,5
49314,49314,Bug,High,10.1,5
49315,49315,Billing,Medium,1.4,4.6
49316,49316,Bug,Low,8,4.9
49317,49317,Technical,Medium,2.5,5
49318,49318,Technical,High,15.4,4.5
49319,49319,Feature Request,High,6.9,4.1
49320,49320,Technical,Low,4.4,5
49321,49321,Billing,High,12.3,4.6
49322,49322,Feature Request,Medium,4.1,5
49323,49323,Feature Request,Low,10.9,5
49324,49324,Feature Request,Low,10.6,4.6
49325,49325,Feature Request,Medium,3.2,5
49326,49326,Technical,High,55.3,1.8
49327,49327,Bug,Low,20.3,3.8
49328,49328,Billing,High,4.6,4.7
49329,49329,Billing,High,5.5,5
49330,49330,Bug,Low,4.6,4.8
49331,49331,Feature Request,High,4.5,4.8
49332,49332,Billing,High,3.6,5
49333,49333,Billing,Medium,4.9,4.5
49334,49334,Technical,Medium,11.1,5
49335,49335,Billing,Low,1.6,5
49336,49336,Bug,Medium,1,5
49337,49337,Feature Request,High,42.2,2.4
49338,49338,Billing,Medium,4.2,4.5
49339,49339,Billing,Medium,11.1,4.4
49340,49340,Bug,High,18.8,3.3
49341,49341,Feature Request,High,1,4.2
49342,49342,Billing,High,3.7,4.3
49343,49343,Technical,High,36.8,3.9
49344,49344,Technical,Low,7.4,4.8
49345,49345,Billing,High,2.7,4.9
49346,49346,Technical,Low,4,5
49347,49347,Billing,Medium,13.6,4.1
49348,49348,Bug,Low,3.2,5
49349,49349,Feature Request,Medium,6.4,5
49350,49350,Feature Request,Medium,24.7,3.6
49351,49351,Feature Request,Medium,31.6,4.4
49352,49352,Technical,Low,3,5
49353,49353,Technical,Medium,14.9,4.6
49354,49354,Billing,Low,17.9,4.6
49355,49355,Billing,High,9,5
49356,49356,Bug,Low,1.3,5
49357,49357,Bug,Low,17.4,3.4
49358,49358,Billing,High,3.2,5
49359,49359,Feature Request,High,47.4,3.3
49360,49360,Feature Request,Medium,17.7,5
49361,49361,Feature Request,High,4.3,4.8
49362,49362,Bug,Medium,4.8,5
49363,49363,Billing,Medium,32.8,3.6
49364,49364,Technical,Low,15,4.5
49365,49365,Feature Request,High,1,5
49366,49366,Technical,High,7.4,4.8
49367,49367,Billing,Low,14.2,4.3
49368,49368,Billing,Medium,28.1,3.9
49369,49369,Technical,High,18.5,3.1
49370,49370,Bug,Medium,2.7,5
49371,49371,Feature Request,Low,8.1,4.3
49372,49372,Technical,High,3.7,5
49373,49373,Bug,High,1,4.2
49374,49374,Billing,Medium,21.8,3.4
49375,49375,Technical,Low,7.5,3.9
49376,49376,Feature Request,Medium,1,5
49377,49377,Feature Request,High,13.1,5
49378,49378,Feature Request,High,19.7,4.2
49379,49379,Bug,Medium,11.4,5
49380,49380,Billing,Low,4.6,5
49381,49381,Technical,Low,18.6,4.1
49382,49382,Technical,High,1,5
49383,49383,Billing,Low,19.1,3.9
49384,49384,Bug,Medium,4.8,4.9
49385,49385,Technical,Low,8,4.9
49386,49386,Bug,High,25.3,4
49387,49387,Technical,Low,1,5
49388,49388,Bug,High,20.2,4.5
49389,49389,Billing,Low,36.1,3.3
49390,49390,Feature Request,Medium,3.2,4.9
49391,49391,Billing,Medium,8.6,3.9
49392,49392,Feature Request,Low,67,1.4
49393,49393,Billing,Low,2.8,5
49394,49394,Feature Request,Low,21.8,4.8
49395,49395,Technical,Low,22.2,3.2
49396,49396,Billing,Medium,2.8,5
49397,49397,Billing,Low,2.1,5
49398,49398,Technical,Low,13.3,4.7
49399,49399,Billing,Low,30.9,3.8
49400,49400,Bug,High,10.4,5
49401,49401,Billing,High,1,5
49402,49402,Billing,High,3.1,5
49403,49403,Feature Request,Medium,6.4,5
49404,49404,Billing,Low,43.6,2.1
49405,49405,Feature Request,High,1.6,5
49406,49406,Billing,Medium,18.8,3.7
49407,49407,Technical,High,18.1,5
49408,49408,Feature Request,Low,1.5,5
49409,49409,Feature Request,Medium,10.1,5
49410,49410,Technical,High,4.6,4.9
49411,49411,Technical,Medium,6.2,5
49412,49412,Billing,Medium,6.5,5
49413,49413,Feature Request,High,4.5,5
49414,49414,Billing,Low,10.4,4.6
49415,49415,Technical,High,17.1,5
49416,49416,Feature Request,High,19.2,4.9
49417,49417,Bug,Low,11.2,4.8
49418,49418,Bug,Medium,1.8,4.8
49419,49419,Bug,High,23.4,4.4
49420,49420,Bug,Low,1,5
49421,49421,Feature Request,Low,7.9,4.3
49422,49422,Feature Request,Medium,6.2,4
49423,49423,Billing,High,10.9,4.2
49424,49424,Billing,Low,10.5,5
49425,49425,Billing,Low,20.9,4.6
49426,49426,Bug,High,4.4,5
49427,49427,Billing,Low,23.2,4.5
49428,49428,Technical,Low,11.5,4.7
49429,49429,Bug,Low,29.5,2.9
49430,49430,Feature Request,Medium,7.4,3.8
49431,49431,Bug,High,2,5
49432,49432,Billing,Medium,19.9,4.7
49433,49433,Bug,High,24.3,4.8
49434,49434,Feature Request,Medium,28,3.9
49435,49435,Billing,Medium,10.1,4.1
49436,49436,Billing,High,26.8,3.5
49437,49437,Billing,Low,17.9,4.7
49438,49438,Feature Request,Low,8.2,4.4
49439,49439,Bug,Low,1,5
49440,49440,Billing,High,1,5
49441,49441,Feature Request,Medium,24.9,4.3
49442,49442,Billing,Medium,1.8,5
49443,49443,Feature Request,High,10,4.6
49444,49444,Feature Request,Medium,19.4,4.9
49445,49445,Billing,Low,1.7,3.9
49446,49446,Technical,Medium,1,4.6
49447,49447,Feature Request,Medium,1,5
49448,49448,Bug,Low,48.9,1.7
49449,49449,Billing,Low,1.8,5
49450,49450,Billing,Low,24.8,3.2
49451,49451,Feature Request,Low,12.7,5
49452,49452,Bug,High,10.5,4.1
49453,49453,Billing,High,9,4.2
49454,49454,Feature Request,High,6.1,5
49455,49455,Technical,Medium,4.7,5
49456,49456,Billing,Low,13.1,4.4
49457,49457,Billing,Medium,2.1,5
49458,49458,Feature Request,Low,34.3,4
49459,49459,Billing,Medium,5.3,4.9
49460,49460,Billing,High,21.8,3
49461,49461,Feature Request,Low,28.3,4.4
49462,49462,Technical,High,8.9,3.6
49463,49463,Feature Request,Medium,13.4,5
49464,49464,Billing,Low,20.8,4.4
49465,49465,Feature Request,High,40.7,3.2
49466,49466,Billing,Medium,28.5,4.1
49467,49467,Billing,Low,1,5
49468,49468,Technical,High,50.2,3.1
49469,49469,Billing,Medium,2,5
49470,49470,Billing,Medium,1.6,4.7
49471,49471,Feature Request,Low,1,5
49472,49472,Billing,Medium,7.8,5
49473,49473,Technical,High,26.2,3.9
49474,49474,Technical,High,5.3,5
49475,49475,Technical,High,15.3,3.3
49476,49476,Technical,Medium,18.9,4.2
49477,49477,Bug,Medium,4.8,4.9
49478,49478,Feature Request,Medium,1,4.9
49479,49479,Bug,High,5.6,5
49480,49480,Technical,Medium,13,5
49481,49481,Billing,Medium,6.4,5
49482,49482,Bug,Medium,5.6,5
49483,49483,Technical,Low,26.9,3
49484,49484,Technical,Low,16.2,4.4
49485,49485,Bug,High,16.8,3.9
49486,49486,Billing,Low,5,5
49487,49487,Feature Request,Medium,8,5
49488,49488,Bug,Medium,39.6,3.9
49489,49489,Bug,Low,50.8,3.2
49490,49490,Billing,High,46.4,2.9
49491,49491,Bug,Low,27.5,4.2
49492,49492,Technical,High,13.7,4.8
49493,49493,Technical,High,1,5
49494,49494,Billing,High,1,5
49495,49495,Technical,Low,3.8,5
49496,49496,Bug,High,11.5,4.5
49497,49497,Feature Request,Medium,3.8,5
49498,49498,Feature Request,High,3.7,4.4
49499,49499,Billing,High,38.8,2.7
49500,49500,Billing,Low,35.1,3.8
49501,49501,Technical,Medium,19,3.2
49502,49502,Technical,High,1,5
49503,49503,Billing,High,26.4,3.8
49504,49504,Bug,Medium,11.9,5
49505,49505,Technical,Medium,23.6,4.2
49506,49506,Feature Request,Medium,17,4.6
49507,49507,Technical,High,16,5
49508,49508,Technical,Medium,4.3,5
49509,49509,Feature Request,Low,13.5,4.7
49510,49510,Billing,Low,2.8,5
49511,49511,Billing,Low,3.5,5
49512,49512,Bug,High,3.7,4.1
49513,49513,Feature Request,Medium,1,5
49514,49514,Feature Request,Low,8,5
49515,49515,Technical,Medium,5.5,5
49516,49516,Feature Request,Low,2.1,5
49517,49517,Technical,Medium,17,4.9
49518,49518,Billing,Medium,1,5
49519,49519,Feature Request,High,25.3,4.4
49520,49520,Billing,High,3.6,4.6
49521,49521,Billing,Low,25,4
49522,49522,Bug,Medium,14.6,4.9
49523,49523,Technical,Low,1.5,4.3
49524,49524,Billing,Medium,9.7,4.7
49525,49525,Feature Request,High,3.4,5
49526,49526,Billing,Medium,1.5,5
49527,49527,Billing,Medium,17.4,4.7
49528,49528,Bug,Low,28.6,2.9
49529,49529,Feature Request,High,1,5
49530,49530,Billing,Low,22,4.2
49531,49531,Bug,High,5.7,5
49532,49532,Bug,Low,9.7,5
49533,49533,Feature Request,Low,19.9,3.9
49534,49534,Billing,High,19.1,4.8
49535,49535,Technical,High,7,5
49536,49536,Feature Request,Medium,24.3,4.4
49537,49537,Bug,Low,20,4.1
49538,49538,Bug,High,11.7,4.6
49539,49539,Billing,High,3.3,4.3
49540,49540,Bug,High,1,4
49541,49541,Bug,High,15.6,4.2
49542,49542,Technical,Medium,34,4.2
49543,49543,Bug,High,10.7,4.5
49544,49544,Technical,High,16.9,3.6
49545,49545,Technical,Medium,1,5
49546,49546,Bug,High,6.8,4
49547,49547,Technical,High,7.2,3.6
49548,49548,Bug,High,8.7,4.9
49549,49549,Feature Request,High,7.9,4.9
49550,49550,Technical,High,21.6,4.4
49551,49551,Billing,Low,40.9,3.6
49552,49552,Feature Request,High,43.2,3
49553,49553,Bug,High,26.2,3.2
49554,49554,Billing,High,12.7,4.4
49555,49555,Bug,High,1.7,5
49556,49556,Billing,High,32.6,3.7
49557,49557,Billing,Low,15.4,4.8
49558,49558,Billing,High,1,5
49559,49559,Bug,Medium,5.6,5
49560,49560,Bug,Low,12.4,3.9
49561,49561,Billing,Low,3,5
49562,49562,Bug,Medium,9.6,5
49563,49563,Feature Request,Low,54,2.6
49564,49564,Bug,Low,6.6,4.7
49565,49565,Technical,High,8.4,5
49566,49566,Bug,Medium,8.8,5
49567,49567,Technical,Medium,2.7,5
49568,49568,Feature Request,Medium,1,5
49569,49569,Feature Request,High,10.1,4.6
49570,49570,Billing,Low,1.5,4.3
49571,49571,Technical,High,5.7,5
49572,49572,Bug,Medium,20.5,4.3
49573,49573,Bug,High,5.9,5
49574,49574,Technical,Low,8.1,5
49575,49575,Technical,High,38,3.8
49576,49576,Billing,Medium,20,4.5
49577,49577,Bug,Medium,1.9,5
49578,49578,Billing,Medium,1.5,5
49579,49579,Technical,Low,1,5
49580,49580,Billing,Medium,21.5,3
49581,49581,Billing,High,41.6,3.6
49582,49582,Feature Request,Low,13.4,4.8
49583,49583,Billing,Medium,9,5
49584,49584,Billing,Low,6.9,4.8
49585,49585,Technical,Medium,6.3,4.2
49586,49586,Bug,Low,17.7,4
49587,49587,Billing,High,3.8,5
49588,49588,Technical,High,7.6,5
49589,49589,Bug,High,2.9,4.8
49590,49590,Feature Request,Low,16.6,4.3
49591,49591,Feature Request,High,7.4,4.8
49592,49592,Bug,High,1.1,4.8
49593,49593,Billing,Low,4.9,4.9
